nvalues,tauhats,sehats,lb,ub
360,0.19835702865389204,0.08129883929346159,0.039011303638707334,0.3577027536690768
365,0.19805006504640266,0.07678268942969835,0.04755599376419389,0.3485441363286114
370,0.2757645100923515,0.08279604377318753,0.11348426429690392,0.438044755887799
375,0.19456055916458226,0.08193071483120538,0.03397635809541971,0.3551447602337448
380,0.14896503016315243,0.07296724078616959,0.005949238222260039,0.29198082210404486
385,0.2988520202203444,0.07390055298358122,0.15400693637252522,0.4436971040681636
390,0.2243835216592983,0.07071730898104382,0.08577759605645244,0.3629894472621442
395,0.12028067432369616,0.07178872968321418,-0.020425235855403623,0.26098658450279594
400,0.18165426176459665,0.07295292922392799,0.0386665204856978,0.3246420030434955
405,0.3474049286204189,0.07295786150412013,0.20440752007234342,0.49040233716849435
410,0.19102396706417935,0.07909535878184261,0.035997063851767847,0.34605087027659087
415,0.19800239375926632,0.07450064911108073,0.0519811215015481,0.34402366601698453
420,0.24736852811227683,0.07979080314760335,0.09097855394297427,0.4037585022815794
425,0.15541947862249628,0.07376761731061361,0.010834948693693613,0.30000400855129894
430,0.11504642534327747,0.0754357047901604,-0.03280755604543692,0.2629004067319919
435,0.15109978570554627,0.07196086136919276,0.010056497421928462,0.29214307398916406
440,0.26559435428156475,0.07478873201768434,0.11900843952690346,0.41218026903622607
445,0.21214580456835597,0.07407290075956902,0.0669629190796007,0.3573286900571112
450,0.430441410566767,0.08597798524126342,0.2619245594938907,0.5989582616396433
455,0.21490698471079117,0.07907914665900506,0.05991185725914125,0.36990211216244107
460,0.2868332400435445,0.07531149474064189,0.13922271035188638,0.4344437697352026
465,0.21992816589309994,0.0728418291420189,0.0771581807747429,0.36269815101145697
470,0.19443869631627608,0.07616996769383697,0.04514555963635564,0.34373183299619653
475,0.117565826756731,0.06934706248003089,-0.018354415704129545,0.25348606921759154
480,0.2271786089415282,0.0757532739917574,0.07870219191768371,0.3756550259653727
485,0.19795507825403447,0.06951153633059928,0.06171246704605987,0.33419768946200906
490,0.17953075425843623,0.0772758851509462,0.02807001936258169,0.3309914891542908
495,0.36406698025314443,0.06460749943245206,0.2374362813655384,0.49069767914075046
500,0.17174675206629075,0.06829463360162817,0.037889270207099535,0.30560423392548197
505,0.13690714268454818,0.07017630373055159,-0.0006384126273329405,0.2744526979964293
510,0.19819152779739158,0.06275251533954887,0.07519659773187579,0.32118645786290734
515,0.18672921766693878,0.06418470389372322,0.06092719803524127,0.3125312372986363
520,0.20247792987123558,0.07259734476850448,0.06018713412496682,0.3447687256175044
525,0.07395013852280796,0.06700955121488862,-0.05738858185837373,0.20528885890398965
530,0.3082050510829355,0.06273033658309322,0.1852535913800728,0.4311565107857982
535,0.13726121501609834,0.061800547675374906,0.01613214157236352,0.25839028845983314
540,0.2543380178820809,0.06638691209670311,0.12421967017254279,0.384456365591619
545,0.13263892475381978,0.068004211499109,-0.0006493297844338553,0.26592717929207343
550,0.23771961394592478,0.06624527475116217,0.10787887543364694,0.3675603524582026
555,0.24088682202873798,0.064288643056227,0.11488108163853306,0.3668925624189429
560,0.13659949703854024,0.06272326308193713,0.013661901397943474,0.259537092679137
565,0.17507625384287406,0.06609655631212412,0.0455270034711108,0.3046255042146373
570,0.23884176465738383,0.06256832758580524,0.11620784258920555,0.3614756867255621
575,0.17759191896011567,0.0633387542442482,0.053447960641389194,0.30173587727884216
580,0.1740212885254926,0.05813470204502779,0.06007727251723813,0.287965304533747
585,0.13335954393750193,0.06148096619116697,0.01285685020281467,0.2538622376721892
590,0.22087434765201408,0.06157107422441719,0.10019504217215638,0.3415536531318718
595,0.1628927533591556,0.05520274197388652,0.05469537909033802,0.2710901276279732
600,0.22662875258026527,0.06070262631369221,0.10765160500542854,0.345605900155102
605,0.23526934536802502,0.06697294021612696,0.10400238254441618,0.36653630819163385
610,0.22787525455582824,0.05895301190022169,0.11232735123139374,0.34342315788026273
615,0.20216309373252717,0.06399372343553289,0.0767353957988827,0.32759079166617167
620,0.3944049459151492,0.06484186516841994,0.26731489018504606,0.5214950016452523
625,0.10940157661564409,0.0637485160040534,-0.01554551475230058,0.23434866798358878
630,0.18134499131343212,0.06241197635795464,0.05901751765184103,0.3036724649750232
635,0.13781334834502823,0.058515993811816075,0.023122000473868726,0.25250469621618776
640,0.1593837773768938,0.05941071182960271,0.04293878219087249,0.2758287725629151
645,0.14856880683512763,0.06021338791778943,0.030550566516260355,0.2665870471539949
650,0.16696997569022376,0.061751694324939536,0.045936654813342276,0.2880032965671052
655,0.27312433310579637,0.06245439425809052,0.15071372035993896,0.3955349458516538
660,0.26710361218150824,0.06463770583356095,0.1404137087477288,0.3937935156152877
665,0.14421090426975391,0.054822039305363945,0.036759707231240585,0.25166210130826727
670,0.15377409137154008,0.06167040281786766,0.032900101848519464,0.2746480808945607
675,0.20101617563556118,0.05816402698484655,0.08701468274526193,0.31501766852586044
680,0.05618287697690627,0.05896864470653998,-0.059395666647912085,0.1717614206017246
685,0.17179852117462546,0.06287663002113741,0.04856032633319614,0.2950367160160548
690,0.08173520164948744,0.05670173655703665,-0.02940020200230438,0.19287060530127925
695,0.11589043659952258,0.06042182158216166,-0.002536333701514265,0.23431720690055943
700,0.23184505235520125,0.0599666156811574,0.11431048562013274,0.34937961909026977
705,0.19441899156598463,0.06059310788368604,0.07565650011396,0.3131814830180093
710,0.2971710536311929,0.05775530006699581,0.18397066549988111,0.4103714417625047
715,0.1828849672316617,0.0573964721221866,0.07038788187217597,0.2953820525911474
720,0.22463543338491765,0.05774295218612855,0.1114592471001057,0.3378116196697296
725,0.31470908505854234,0.056440296658026266,0.20408610360881085,0.4253320665082738
730,0.2616517447713864,0.06227255782414611,0.13959753143606005,0.3837059581067128
735,0.1791381298743484,0.06048738474642345,0.060582855771358454,0.29769340397733834
740,0.19119248673635494,0.05789089584300699,0.07772633088406125,0.3046586425886486
745,0.1424041973186041,0.05286621174627272,0.03878642229590956,0.24602197234129863
750,0.125310602624787,0.05674514580881253,0.014090116839514444,0.23653108841005954
755,0.2866509051967342,0.053912836306713445,0.18098174603557585,0.3923200643578926
760,0.17218663208941187,0.05468335582502072,0.06500725467237126,0.2793660095064525
765,0.3324722830396918,0.05445132171130854,0.22574769248552706,0.4391968735938565
770,0.1558530324244205,0.052651780083187744,0.05265554346137252,0.2590505213874685
775,0.14014349020907912,0.05295670055267499,0.036348357125836145,0.2439386232923221
780,0.20177865998356082,0.05831827232320052,0.0874748462300878,0.3160824737370338
785,0.30466923316904504,0.054206658942751715,0.1984241816412517,0.4109142846968384
790,0.2263903517929744,0.0547661086791365,0.11904877878186687,0.3337319248040819
795,0.13765772672821697,0.051552469379067614,0.03661488674524445,0.2387005667111895
800,0.13699940876278993,0.0520432073545274,0.03499472234791623,0.23900409517766363
805,0.18149504606964006,0.05505651710962617,0.07358427253477277,0.28940581960450734
810,0.142326654803119,0.0504158582208655,0.04351157269022263,0.2411417369160154
815,0.2374392237398526,0.05392852456624008,0.13173931559002205,0.34313913188968315
820,0.18459380430337813,0.0546847472085487,0.07741169977462269,0.29177590883213356
825,0.1480312002827251,0.05258152207592493,0.04497141701391223,0.25109098355153797
830,0.2582279117449764,0.05597364583742578,0.14851956590362186,0.3679362575863309
835,0.1054332792098982,0.051396596650803435,0.004695949774323471,0.20617060864547293
840,0.19675202001489425,0.05289223889835616,0.09308323177411618,0.3004208082556723
845,0.20837613459718307,0.05307210816203157,0.1043548025996012,0.31239746659476497
850,0.22408224430986934,0.0506447107469804,0.12481861124578776,0.32334587737395093
855,0.09178455491035398,0.04908897586797095,-0.0044298377908690845,0.18799894761157704
860,0.25085068080883133,0.04904739127214191,0.1547177939154332,0.3469835677022295
865,0.16082513030896473,0.05150655349787337,0.05987228545313292,0.2617779751647965
870,0.17936247611405137,0.048314324120926164,0.0846664008370361,0.27405855139106666
875,0.1986777256171215,0.04930444190845611,0.1020410194765475,0.29531443175769545
880,0.22493789665401842,0.05343088630662907,0.12021335949302545,0.32966243381501137
885,0.17548536894423594,0.052765425815846666,0.07206513434517647,0.2789056035432954
890,0.27650897356537296,0.05015548010978711,0.17820423255019022,0.3748137145805557
895,0.24670428878334638,0.05634811339629274,0.13626198652661262,0.3571465910400802
900,0.23763200272666207,0.05296119616929671,0.1338280582348405,0.34143594721848364
905,0.2187719079317363,0.04941005405559911,0.12192820198276204,0.3156156138807105
910,0.17968240285139148,0.056926973374046716,0.06810553503825992,0.29125927066452306
915,0.2327892580088744,0.04830602208646552,0.138109454719402,0.3274690612983468
920,0.19089761682898343,0.05110361599861709,0.09073452947169394,0.29106070418627294
925,0.20861273338392405,0.05285722898116985,0.10501256458083115,0.31221290218701697
930,0.1843081677292856,0.05248974010827096,0.08142827711707451,0.2871880583414967
935,0.2005301564444515,0.05116904552293914,0.10023882721949078,0.3008214856694122
940,0.15199800871804459,0.047871753916549284,0.05816937104160799,0.24582664639448118
945,0.16057895703415492,0.04979218577014024,0.06298627292468005,0.2581716411436298
950,0.23536077770424096,0.050520917279129766,0.13633977983714662,0.3343817755713353
955,0.18552065453937472,0.051123202540968145,0.08531917755907716,0.2857221315196723
960,0.18942782045368867,0.05026970544778876,0.09089919777602269,0.28795644313135466
965,0.1952266641977174,0.050086343128918666,0.0970574316650368,0.293395896730398
970,0.25937551139244186,0.049973181169792935,0.16142807629964773,0.357322946485236
975,0.25982152599242136,0.048464349318814735,0.16483140132754448,0.35481165065729825
980,0.17220530919084842,0.04908266633884618,0.07600328316670991,0.26840733521498694
985,0.1981582816662798,0.04850716568286798,0.10308423692785856,0.29323232640470104
990,0.16014879834161455,0.05084460561489203,0.06049337133642618,0.2598042253468029
995,0.17822592735424225,0.05123333116685565,0.07780859826720518,0.2786432564412793
